Year	GMSL (mm)	GIA Correction	Adjusted GMSL (mm)	Sea Level Rise (mm)	Manual Adjusted GMSL
2001.346055	-10.38	2.5038164999999935	-46.4161835	29.77035869999999	-46.4161835
2001.373222	-10.36	2.5119665999999823	-46.38803340000002	29.798508799999972	-46.38803340000002
2001.400388	-10.24	2.5201164000000063	-46.259883599999995	29.926658599999996	-46.259883599999995
2001.427554	-9.92	2.5282662000000298	-45.93173379999997	30.254808400000023	-45.93173379999997
2001.45472	-9.29	2.5364159999999853	-45.29358400000001	30.89295819999998	-45.29358400000001
2001.481886	-8.43	2.5445658000000093	-44.42543419999999	31.761108	-44.42543419999999
2001.509052	-7.74	2.5527156000000333	-43.72728439999997	32.459257800000024	-43.72728439999997
2001.536218	-7.49	2.560865399999989	-43.46913460000001	32.71740759999998	-43.46913460000001
2001.563385	-7.76	2.5690154999999777	-43.73098450000002	32.45555769999997	-43.73098450000002
2001.590551	-8.25	2.577165300000001	-44.2128347	31.97370749999999	-44.2128347
2001.617717	-8.57	2.585315100000025	-44.524684899999976	31.661857300000015	-44.524684899999976
2001.644883	-8.45	2.5934648999999808	-44.396535100000015	31.790007099999976	-44.396535100000015
2001.672049	-7.93	2.6016147000000047	-43.86838529999999	32.3181569	-43.86838529999999
2001.699215	-7.35	2.6097645000000282	-43.28023549999997	32.90630670000002	-43.28023549999997
2001.726382	-7.13	2.617914600000017	-43.05208539999998	33.13445680000001	-43.05208539999998
2001.753548	-7.36	2.6260643999999727	-43.27393560000003	32.91260659999996	-43.27393560000003
2001.780714	-7.74	2.6342141999999966	-43.6457858	32.54075639999999	-43.6457858
2001.80788	-7.94	2.6423640000000206	-43.837635999999975	32.348906200000016	-43.837635999999975
2001.835046	-7.89	2.650513799999976	-43.77948620000002	32.40705599999997	-43.77948620000002
2001.862212	-7.86	2.6586635999999997	-43.7413364	32.44520579999999	-43.7413364
2001.889378	-8.03	2.6668134000000236	-43.90318659999998	32.283355600000014	-43.90318659999998
2001.916545	-8.34	2.6749635000000125	-44.205036499999984	31.981505700000007	-44.205036499999984
2001.943711	-8.54	2.683113299999968	-44.39688670000003	31.78965549999996	-44.39688670000003
2001.970877	-8.51	2.691263099999992	-44.35873690000001	31.82780529999998	-44.35873690000001
2001.998043	-8.34	2.6994129000000155	-44.18058709999998	32.00595510000001	-44.18058709999998
2002.025209	-8.16	2.707562699999971	-43.99243730000003	32.194104899999964	-43.99243730000003
2002.052375	-8.02	2.715712499999995	-43.84428750000001	32.342254699999984	-43.84428750000001
2002.079542	-7.87	2.723862599999984	-43.686137400000014	32.50040479999998	-43.686137400000014
2002.106708	-7.73	2.732012400000008	-43.537987599999994	32.6485546	-43.537987599999994
2002.133874	-7.65	2.7401622000000314	-43.44983779999997	32.73670440000002	-43.44983779999997
2002.16104	-7.73	2.748311999999987	-43.52168800000001	32.66485419999998	-43.52168800000001
2002.188206	-8.01	2.756461800000011	-43.793538199999986	32.393004000000005	-43.793538199999986
2002.215372	-8.36	2.7646115999999665	-44.13538840000003	32.05115379999996	-44.13538840000003
2002.242538	-8.65	2.77276139999999	-44.41723860000001	31.76930359999998	-44.41723860000001
2002.269705	-8.77	2.7809114999999793	-44.52908850000002	31.65745369999997	-44.52908850000002
2002.296871	-8.73	2.789061300000003	-44.480938699999996	31.705603499999995	-44.480938699999996
2002.324037	-8.63	2.797211100000027	-44.372788899999975	31.813753300000016	-44.372788899999975
2002.351203	-8.6	2.8053608999999824	-44.33463910000002	31.851903099999973	-44.33463910000002
2002.378369	-8.69	2.813510700000006	-44.416489299999995	31.770052899999996	-44.416489299999995
2002.405535	-8.85	2.82166050000003	-44.568339499999965	31.618202700000026	-44.568339499999965
2002.432702	-8.94	2.8298106000000187	-44.65018939999998	31.53635280000001	-44.65018939999998
2002.459868	-8.89	2.8379603999999743	-44.59203960000003	31.594502599999963	-44.59203960000003
2002.487034	-8.72	2.8461101999999983	-44.4138898	31.77265239999999	-44.4138898
2002.5142	-8.48	2.854260000000022	-44.16573999999998	32.02080220000001	-44.16573999999998
2002.541366	-8.13	2.8624097999999774	-43.80759020000002	32.37895199999997	-43.80759020000002
2002.568532	-7.78	2.8705596000000013	-43.4494404	32.73710179999999	-43.4494404
2002.595698	-7.56	2.8787094000000253	-43.221290599999975	32.965251600000016	-43.221290599999975
2002.622865	-7.61	2.886859500000014	-43.263140499999984	32.92340170000001	-43.263140499999984
2002.650031	-7.89	2.8950092999999697	-43.53499070000003	32.65155149999996	-43.53499070000003
2002.677197	-8.18	2.903159099999993	-43.8168409	32.36970129999999	-43.8168409
2002.704363	-8.26	2.911308900000017	-43.88869109999998	32.29785110000001	-43.88869109999998
2002.731529	-8.01	2.9194586999999728	-43.630541300000026	32.556000899999965	-43.630541300000026
2002.758695	-7.45	2.9276084999999967	-43.062391500000004	33.12415069999999	-43.062391500000004
2002.785861	-6.79	2.9357583000000202	-42.39424169999998	33.79230050000001	-42.39424169999998
2002.813028	-6.3	2.943908400000009	-41.89609159999999	34.2904506	-41.89609159999999
2002.840194	-6.17	2.952058200000033	-41.75794179999997	34.42860040000002	-41.75794179999997
2002.86736	-6.39	2.9602079999999886	-41.96979200000001	34.21675019999998	-41.96979200000001
2002.894526	-6.83	2.9683578000000126	-42.40164219999998	33.78490000000001	-42.40164219999998
2002.921692	-7.33	2.976507599999968	-42.89349240000003	33.29304979999996	-42.89349240000003
2002.948858	-7.77	2.9846573999999917	-43.325342600000006	32.861199599999985	-43.325342600000006
2002.976025	-7.97	2.9928074999999805	-43.51719250000002	32.66934969999997	-43.51719250000002
2003.003191	-7.77	3.0009573000000045	-43.30904269999999	32.8774995	-43.30904269999999
2003.030357	-7.14	3.0091071000000285	-42.67089289999997	33.51564930000002	-42.67089289999997
2003.057523	-6.26	3.017256899999984	-41.78274310000001	34.40379909999998	-41.78274310000001
2003.084689	-5.56	3.0254067000000076	-41.07459329999999	35.1119489	-41.07459329999999
2003.111855	-5.3	3.0335565000000315	-40.806443499999965	35.380098700000026	-40.806443499999965
2003.139021	-5.47	3.041706299999987	-40.96829370000001	35.21824849999998	-40.96829370000001
2003.166188	-5.76	3.049856399999976	-41.25014360000002	34.93639859999997	-41.25014360000002
2003.193354	-5.87	3.0580062	-41.3519938	34.83454839999999	-41.3519938
2003.22052	-5.79	3.0661560000000234	-41.26384399999998	34.92269820000001	-41.26384399999998
2003.247686	-5.68	3.074305799999979	-41.14569420000002	35.04084799999997	-41.14569420000002
2003.274852	-5.69	3.082455600000003	-41.147544399999994	35.0389978	-41.147544399999994
2003.302018	-5.82	3.0906054000000265	-41.26939459999997	34.91714760000002	-41.26939459999997
2003.329185	-6.0	3.0987555000000158	-41.44124449999998	34.74529770000001	-41.44124449999998
2003.356351	-6.17	3.1069052999999713	-41.60309470000003	34.58344749999996	-41.60309470000003
2003.383517	-6.33	3.115055099999995	-41.754944900000005	34.431597299999986	-41.754944900000005
2003.410683	-6.47	3.123204900000019	-41.88679509999998	34.29974710000001	-41.88679509999998
2003.437849	-6.6	3.1313546999999744	-42.008645300000026	34.177896899999965	-42.008645300000026
2003.465015	-6.68	3.139504499999998	-42.0804955	34.10604669999999	-42.0804955
2003.492181	-6.72	3.147654300000022	-42.11234569999998	34.07419650000001	-42.11234569999998
2003.519348	-6.77	3.1558044000000107	-42.15419559999999	34.032346600000004	-42.15419559999999
2003.546514	-6.9	3.1639541999999663	-42.276045800000034	33.91049639999996	-42.276045800000034
2003.57368	-7.07	3.1721039999999903	-42.43789600000001	33.74864619999998	-42.43789600000001
2003.600846	-7.18	3.180253800000014	-42.53974619999998	33.64679600000001	-42.53974619999998
2003.628012	-7.07	3.1884035999999694	-42.42159640000003	33.764945799999964	-42.42159640000003
2003.655178	-6.73	3.1965533999999933	-42.073446600000004	34.11309559999999	-42.073446600000004
2003.682345	-6.34	3.204703499999982	-41.675296500000016	34.511245699999975	-41.675296500000016
2003.709511	-6.04	3.212853300000006	-41.36714669999999	34.8193955	-41.36714669999999
2003.736677	-5.86	3.2210031000000297	-41.17899689999997	35.00754530000002	-41.17899689999997
2003.763843	-5.78	3.2291528999999852	-41.09084710000001	35.09569509999998	-41.09084710000001
2003.791009	-5.82	3.237302700000009	-41.12269729999999	35.0638449	-41.12269729999999
2003.818175	-6.04	3.245452500000033	-41.334547499999964	34.85199470000003	-41.334547499999964
2003.845341	-6.38	3.2536022999999887	-41.66639770000001	34.52014449999998	-41.66639770000001
2003.872508	-6.64	3.2617523999999776	-41.91824760000002	34.26829459999997	-41.91824760000002
2003.899674	-6.6	3.269902200000001	-41.870097799999996	34.316444399999995	-41.870097799999996
2003.92684	-6.24	3.278052000000025	-41.50194799999998	34.684594200000014	-41.50194799999998
2003.954006	-5.7	3.2862017999999806	-40.953798200000016	35.232743999999975	-40.953798200000016
2003.981172	-5.07	3.2943516000000046	-40.31564839999999	35.8708938	-40.31564839999999
2004.008316	-4.46	3.3024947999999767	-39.69750520000002	36.48903699999997	-39.69750520000002
2004.035407	-4.02	3.3106221000000233	-39.24937789999998	36.93716430000001	-39.24937789999998
2004.062499	-3.96	3.3187496999999664	-39.18125030000003	37.00529189999996	-39.18125030000003
2004.089591	-4.28	3.3268772999999783	-39.49312270000002	36.69341949999997	-39.49312270000002
2004.116683	-4.74	3.3350048999999897	-39.94499510000001	36.241547099999984	-39.94499510000001
2004.143775	-5.01	3.3431325000000016	-40.206867499999994	35.9796747	-40.206867499999994
2004.170867	-5.02	3.351260100000013	-40.20873989999998	35.97780230000001	-40.20873989999998
2004.197959	-4.83	3.3593877000000245	-40.01061229999998	36.175929900000014	-40.01061229999998
2004.225051	-4.6	3.367515299999968	-39.77248470000003	36.41405749999996	-39.77248470000003
2004.252143	-4.5	3.37564289999998	-39.66435710000002	36.52218509999997	-39.66435710000002
2004.279235	-4.67	3.3837704999999914	-39.82622950000001	36.36031269999998	-39.82622950000001
2004.306327	-5.19	3.391898100000003	-40.3381019	35.84844029999999	-40.3381019
2004.333419	-5.99	3.4000257000000147	-41.129974299999986	35.056567900000005	-41.129974299999986
2004.360511	-6.79	3.408153300000026	-41.921846699999975	34.264695500000016	-41.921846699999975
2004.387603	-7.24	3.4162808999999696	-42.36371910000003	33.82282309999996	-42.36371910000003
2004.414694	-7.15	3.4244082000000162	-42.26559179999998	33.92095040000001	-42.26559179999998
2004.441786	-6.52	3.4325358000000277	-41.62746419999997	34.55907800000002	-41.62746419999997
2004.468878	-5.63	3.440663399999971	-40.729336600000025	35.457205599999966	-40.729336600000025
2004.49597	-4.83	3.4487909999999826	-39.92120900000002	36.26533319999997	-39.92120900000002
2004.523062	-4.42	3.4569185999999945	-39.503081400000006	36.683460799999985	-39.503081400000006
2004.550154	-4.38	3.465046200000006	-39.45495379999999	36.7315884	-39.45495379999999
2004.577246	-4.49	3.473173800000018	-39.55682619999998	36.62971600000001	-39.55682619999998
2004.604338	-4.46	3.4813014000000293	-39.51869859999997	36.66784360000002	-39.51869859999997
2004.63143	-4.22	3.489428999999973	-39.270571000000025	36.915971199999966	-39.270571000000025
2004.658522	-3.84	3.4975565999999843	-38.882443400000014	37.30409879999998	-38.882443400000014
2004.685614	-3.53	3.505684199999996	-38.5643158	37.62222639999999	-38.5643158
2004.712706	-3.41	3.5138118000000076	-38.43618819999999	37.750354	-38.43618819999999
2004.739798	-3.5	3.521939400000019	-38.51806059999998	37.668481600000014	-38.51806059999998
2004.76689	-3.67	3.530067000000031	-38.67993299999997	37.50660920000002	-38.67993299999997
2004.793981	-3.84	3.538194300000009	-38.84180569999999	37.3447365	-38.84180569999999
2004.821073	-3.92	3.5463219000000206	-38.91367809999998	37.272864100000014	-38.91367809999998
2004.848165	-3.88	3.5544495000000325	-38.86555049999997	37.32099170000002	-38.86555049999997
2004.875257	-3.68	3.562577099999976	-38.65742290000002	37.52911929999997	-38.65742290000002
2004.902349	-3.33	3.5707046999999874	-38.29929530000001	37.88724689999998	-38.29929530000001
2004.929441	-2.9	3.578832299999999	-37.8611677	38.32537449999999	-37.8611677
2004.956533	-2.57	3.5869599000000107	-37.52304009999999	38.6635021	-37.52304009999999
2004.983625	-2.41	3.595087500000022	-37.354912499999976	38.831629700000015	-37.354912499999976
2005.010746	-2.36	3.6032237999999777	-37.296776200000025	38.889765999999966	-37.296776200000025
2005.037912	-2.21	3.6113736000000016	-37.1386264	39.04791579999999	-37.1386264
2005.065079	-1.78	3.6195236999999905	-36.700476300000005	39.486065899999986	-36.700476300000005
2005.092245	-1.13	3.6276735000000144	-36.04232649999999	40.144215700000004	-36.04232649999999
2005.119411	-0.44	3.63582329999997	-35.34417670000003	40.842365499999964	-35.34417670000003
2005.146577	0.09	3.6439730999999935	-34.806026900000006	41.380515299999985	-34.806026900000006
2005.173743	0.36	3.6521229000000175	-34.527877099999984	41.65866510000001	-34.527877099999984
2005.200909	0.36	3.660272699999973	-34.51972730000003	41.66681489999996	-34.51972730000003
2005.228075	0.18	3.6684224999999966	-34.6915775	41.49496469999999	-34.6915775
2005.255242	0.0	3.676572599999986	-34.86342740000001	41.32311479999998	-34.86342740000001
2005.282408	-0.04	3.6847224000000094	-34.89527759999999	41.2912646	-34.89527759999999
2005.309574	0.09	3.6928722000000334	-34.757127799999964	41.42941440000003	-34.757127799999964
2005.33674	0.37	3.701021999999989	-34.46897800000001	41.717564199999984	-34.46897800000001
2005.363906	0.71	3.7091718000000125	-34.120828199999984	42.06571400000001	-34.120828199999984
2005.391072	0.99	3.717321599999968	-33.832678400000034	42.35386379999996	-33.832678400000034
2005.418239	1.13	3.7254717000000253	-33.684528299999975	42.502013900000016	-33.684528299999975
2005.445405	1.06	3.733621499999981	-33.74637850000002	42.44016369999997	-33.74637850000002
2005.472571	0.84	3.741771300000005	-33.95822869999999	42.2283135	-33.95822869999999
2005.499737	0.52	3.7499211000000283	-34.27007889999997	41.91646330000002	-34.27007889999997
2005.526903	0.17	3.758070899999984	-34.61192910000001	41.57461309999998	-34.61192910000001
2005.554069	-0.19	3.766220700000008	-34.96377929999999	41.2227629	-34.96377929999999
2005.581235	-0.55	3.774370500000032	-35.315629499999964	40.87091270000003	-35.315629499999964
2005.608402	-0.82	3.7825206000000207	-35.57747939999998	40.60906280000001	-35.57747939999998
2005.635568	-0.93	3.7906703999999762	-35.679329600000024	40.50721259999997	-35.679329600000024
2005.662734	-0.83	3.7988201999999998	-35.571179799999996	40.615362399999995	-35.571179799999996
2005.6899	-0.62	3.8069700000000237	-35.353029999999976	40.833512200000015	-35.353029999999976
2005.717066	-0.43	3.8151197999999793	-35.15488020000002	41.03166199999997	-35.15488020000002
2005.744232	-0.33	3.8232696000000033	-35.046730399999994	41.1398118	-35.046730399999994
2005.771399	-0.26	3.831419699999992	-34.968580300000006	41.217961899999985	-34.968580300000006
2005.798565	-0.05	3.8395695000000156	-34.750430499999986	41.436111700000005	-34.750430499999986
2005.825731	0.4	3.847719299999971	-34.29228070000003	41.89426149999996	-34.29228070000003
2005.852897	1.01	3.855869099999995	-33.6741309	42.51241129999999	-33.6741309
2005.880063	1.51	3.864018900000019	-33.16598109999998	43.02056110000001	-33.16598109999998
2005.907229	1.73	3.8721686999999747	-32.93783130000003	43.24871089999996	-32.93783130000003
2005.934395	1.64	3.8803184999999982	-33.019681500000004	43.16686069999999	-33.019681500000004
2005.961562	1.3	3.888468599999987	-33.35153140000001	42.83501079999998	-33.35153140000001
2005.988728	0.79	3.896618400000011	-33.85338159999999	42.3331606	-33.85338159999999
2006.015894	0.22	3.9047681999999666	-34.41523180000003	41.77131039999996	-34.41523180000003
2006.04306	-0.3	3.9129179999999906	-34.927082000000006	41.259460199999985	-34.927082000000006
2006.070226	-0.64	3.921067800000014	-35.25893219999998	40.92761000000001	-35.25893219999998
2006.097392	-0.77	3.9292175999999697	-35.38078240000003	40.80575979999996	-35.38078240000003
2006.124559	-0.78	3.937367700000027	-35.38263229999997	40.80390990000002	-35.38263229999997
2006.151725	-0.8	3.9455174999999825	-35.39448250000002	40.792059699999974	-35.39448250000002
2006.178891	-0.93	3.9536673000000064	-35.51633269999999	40.6702095	-35.51633269999999
2006.206057	-1.16	3.96181710000003	-35.73818289999997	40.44835930000002	-35.73818289999997
2006.233223	-1.36	3.9699668999999855	-35.93003310000002	40.256509099999974	-35.93003310000002
2006.260389	-1.42	3.9781167000000095	-35.98188329999999	40.2046589	-35.98188329999999
2006.287555	-1.25	3.986266500000033	-35.803733499999964	40.38280870000003	-35.803733499999964
2006.314722	-0.78	3.9944166000000223	-35.32558339999998	40.86095880000001	-35.32558339999998
2006.341888	-0.05	4.002566399999978	-34.58743360000002	41.59910859999997	-34.58743360000002
2006.369054	0.81	4.010716200000002	-33.7192838	42.46725839999999	-33.7192838
2006.39622	1.62	4.018866000000025	-32.90113399999997	43.28540820000002	-32.90113399999997
2006.423386	2.24	4.0270157999999805	-32.27298420000002	43.91355799999997	-32.27298420000002
2006.450552	2.68	4.0351656000000045	-31.824834399999993	44.3617078	-31.824834399999993
2006.477718	2.96	4.043315400000028	-31.536684599999973	44.64985760000002	-31.536684599999973
2006.504885	3.06	4.051465500000018	-31.428534499999984	44.75800770000001	-31.428534499999984
2006.532051	2.9	4.059615299999973	-31.580384700000025	44.606157499999966	-31.580384700000025
2006.559217	2.49	4.067765099999996	-31.9822349	44.20430729999999	-31.9822349
2006.586383	2.0	4.07591490000002	-32.46408509999998	43.722457100000014	-32.46408509999998
2006.613549	1.73	4.084064699999976	-32.725935300000025	43.460606899999966	-32.725935300000025
2006.640715	1.86	4.0922145	-32.587785499999995	43.598756699999996	-32.587785499999995
2006.667882	2.25	4.100364599999989	-32.18963540000001	43.996906799999984	-32.18963540000001
2006.695048	2.63	4.108514400000012	-31.801485599999985	44.385056600000006	-31.801485599999985
2006.722214	2.82	4.116664199999968	-31.603335800000032	44.58320639999996	-31.603335800000032
2006.74938	2.88	4.124813999999992	-31.535186000000007	44.65135619999998	-31.535186000000007
2006.776546	2.95	4.132963800000016	-31.457036199999983	44.72950600000001	-31.457036199999983
2006.803712	3.09	4.141113599999971	-31.308886400000027	44.877655799999964	-31.308886400000027
2006.830878	3.16	4.149263399999995	-31.230736600000004	44.95580559999999	-31.230736600000004
2006.885211	2.65	4.165563300000008	-31.72443669999999	44.4621055	-31.72443669999999
2006.912377	2.38	4.173713100000032	-31.986286899999968	44.20025530000002	-31.986286899999968
2006.939543	2.23	4.181862899999987	-32.12813710000001	44.05840509999998	-32.12813710000001
2006.966709	2.08	4.190012700000011	-32.26998729999999	43.9165549	-32.26998729999999
2006.993875	1.83	4.198162499999967	-32.511837500000034	43.67470469999996	-32.511837500000034
2007.021042	1.63	4.2063126000000235	-32.70368739999998	43.48285480000001	-32.70368739999998
2007.048208	1.3	4.214462399999979	-33.02553760000002	43.16100459999997	-33.02553760000002
2007.075374	1.33	4.222612200000003	-32.98738779999999	43.1991544	-32.98738779999999
2007.10254	1.63	4.230762000000027	-32.67923799999997	43.50730420000002	-32.67923799999997
2007.129706	2.06	4.238911799999983	-32.241088200000014	43.94545399999998	-32.241088200000014
2007.156872	2.41	4.2470616000000065	-31.882938399999993	44.3036038	-31.882938399999993
2007.184038	2.58	4.25521140000003	-31.70478859999997	44.48175360000002	-31.70478859999997
2007.211205	2.68	4.263361500000019	-31.59663849999998	44.58990370000001	-31.59663849999998
2007.238371	2.83	4.2715112999999745	-31.438488700000025	44.74805349999997	-31.438488700000025
2007.265537	3.04	4.279661099999998	-31.2203389	44.96620329999999	-31.2203389
2007.292703	3.14	4.287810900000022	-31.112189099999977	45.07435310000001	-31.112189099999977
2007.319869	3.01	4.295960699999978	-31.23403930000002	44.95250289999997	-31.23403930000002
2007.347035	2.76	4.304110500000001	-31.475889499999997	44.7106527	-31.475889499999997
2007.374202	2.56	4.31226059999999	-31.66773940000001	44.51880279999998	-31.66773940000001
2007.401368	2.46	4.320410400000014	-31.759589599999984	44.42695260000001	-31.759589599999984
2007.428534	2.39	4.32856019999997	-31.82143980000003	44.36510239999996	-31.82143980000003
2007.4557	2.25	4.336709999999994	-31.953290000000006	44.23325219999998	-31.953290000000006
2007.482866	1.94	4.344859800000017	-32.255140199999985	43.931402000000006	-32.255140199999985
2007.510032	1.5	4.3530095999999725	-32.68699040000003	43.49955179999996	-32.68699040000003
2007.537198	0.99	4.3611593999999965	-33.188840600000006	42.997701599999985	-33.188840600000006
2007.564365	0.56	4.369309499999986	-33.61069050000001	42.57585169999998	-33.61069050000001
2007.591531	0.26	4.37745930000001	-33.90254069999999	42.2840015	-33.90254069999999
2007.618697	0.02	4.385609100000033	-34.134390899999964	42.05215130000003	-34.134390899999964
2007.645863	-0.25	4.393758899999988	-34.39624110000001	41.79030109999998	-34.39624110000001
2007.673029	-0.47	4.401908700000012	-34.608091299999984	41.57845090000001	-34.608091299999984
2007.700195	-0.52	4.410058499999968	-34.64994150000003	41.53660069999996	-34.64994150000003
2007.727361	-0.34	4.418208299999992	-34.461791700000006	41.724750499999985	-34.461791700000006
2007.754528	-0.0	4.426358399999981	-34.113641600000015	42.072900599999976	-34.113641600000015
2007.781694	0.43	4.434508200000004	-33.675491799999996	42.511050399999995	-33.675491799999996
2007.80886	0.97	4.442658000000028	-33.12734199999997	43.05920020000002	-33.12734199999997
2007.836026	1.62	4.450807799999984	-32.469192200000016	43.717349999999975	-32.469192200000016
2007.863192	2.27	4.458957600000008	-31.81104239999999	44.3754998	-31.81104239999999
2007.890358	2.67	4.467107400000032	-31.402892599999966	44.783649600000025	-31.402892599999966
2007.917525	2.62	4.47525750000002	-31.44474249999998	44.741799700000016	-31.44474249999998
2007.944691	2.17	4.483407299999976	-31.886592700000023	44.29994949999997	-31.886592700000023
2007.971857	1.61	4.4915571	-32.4384429	43.74809929999999	-32.4384429
2007.999023	1.25	4.499706900000024	-32.79029309999998	43.39624910000001	-32.79029309999998
2008.026118	1.19	4.5078353999999985	-32.842164600000004	43.34437759999999	-32.842164600000004
2008.05321	1.22	4.515963000000011	-32.80403699999999	43.382505200000004	-32.80403699999999
2008.080301	1.14	4.524090299999989	-32.87590970000001	43.31063249999998	-32.87590970000001
2008.107393	0.94	4.5322179	-33.0677821	43.11876009999999	-33.0677821
2008.134485	0.74	4.540345500000012	-33.25965449999999	42.9268877	-33.25965449999999
2008.161577	0.68	4.548473100000024	-33.311526899999976	42.875015300000015	-33.311526899999976
2008.188669	0.78	4.556600699999967	-33.20339930000003	42.98314289999996	-33.20339930000003
2008.215761	0.91	4.564728299999978	-33.06527170000002	43.12127049999997	-33.06527170000002
2008.242853	0.98	4.572855899999991	-32.98714410000001	43.19939809999998	-32.98714410000001
2008.269945	1.04	4.580983500000002	-32.9190165	43.26752569999999	-32.9190165
2008.297037	1.29	4.5891111000000135	-32.66088889999999	43.5256533	-32.66088889999999
2008.324129	1.92	4.597238700000025	-32.02276129999997	44.16378090000002	-32.02276129999997
2008.351221	2.99	4.605366299999969	-30.94463370000003	45.241908499999965	-30.94463370000003
2008.378313	4.31	4.61349389999998	-29.61650610000002	46.57003609999997	-29.61650610000002
2008.405405	5.52	4.621621499999992	-28.398378500000007	47.788163699999984	-28.398378500000007
2008.432497	6.35	4.629749100000003	-27.560250899999996	48.62629129999999	-27.560250899999996
2008.459588	6.71	4.637876399999982	-27.192123600000016	48.994418599999975	-27.192123600000016
2008.48668	6.65	4.646003999999993	-27.243996000000006	48.94254619999998	-27.243996000000006
2008.513772	6.32	4.654131600000005	-27.565868399999992	48.6206738	-27.565868399999992
2008.540864	5.81	4.662259200000016	-28.06774079999998	48.11880140000001	-28.06774079999998
2008.567956	5.25	4.670386800000029	-28.61961319999997	47.566929000000016	-28.61961319999997
2008.595048	4.73	4.678514399999972	-29.131485600000026	47.055056599999965	-29.131485600000026
2008.62214	4.28	4.686641999999983	-29.573358000000017	46.61318419999998	-29.573358000000017
2008.649232	3.91	4.6947695999999945	-29.935230400000005	46.25131179999998	-29.935230400000005
2008.676324	3.65	4.702897200000007	-30.18710279999999	45.9994394	-30.18710279999999
2008.703416	3.57	4.711024800000018	-30.25897519999998	45.92756700000001	-30.25897519999998
2008.730508	3.68	4.71915240000003	-30.14084759999997	46.04569460000002	-30.14084759999997
2008.7576	3.93	4.727279999999973	-29.882720000000027	46.30382219999996	-29.882720000000027
2008.784692	4.17	4.735407599999985	-29.634592400000013	46.551949799999974	-29.634592400000013
2008.811784	4.39	4.743535199999997	-29.406464800000002	46.78007739999999	-29.406464800000002
2008.838875	4.61	4.751662499999974	-29.178337500000026	47.008204699999965	-29.178337500000026
2008.865967	4.87	4.759790099999987	-28.910209900000012	47.27633229999998	-28.910209900000012
2008.893059	5.09	4.767917699999998	-28.6820823	47.504459899999986	-28.6820823
2008.920151	5.13	4.77604530000001	-28.63395469999999	47.5525875	-28.63395469999999
2008.947243	4.95	4.784172900000021	-28.805827099999977	47.38071510000002	-28.805827099999977
2008.974335	4.72	4.7923005000000325	-29.02769949999997	47.15884270000002	-29.02769949999997
2009.001431	4.61	4.800429299999974	-29.129570700000023	47.05697149999997	-29.129570700000023
2009.028597	4.66	4.808579099999997	-29.071420900000003	47.115121299999984	-29.071420900000003
2009.055763	4.79	4.816728900000021	-28.933271099999978	47.25327110000001	-28.933271099999978
2009.082929	4.95	4.824878699999976	-28.765121300000022	47.42142089999997	-28.765121300000022
2009.110096	5.21	4.833028800000034	-28.496971199999965	47.68957100000003	-28.496971199999965
2009.137262	5.62	4.8411785999999895	-28.07882140000001	48.10772079999998	-28.07882140000001
2009.164428	6.16	4.8493284000000125	-27.530671599999987	48.6558706	-27.530671599999987
2009.191594	6.67	4.857478199999968	-27.01252180000003	49.17402039999996	-27.01252180000003
2009.21876	6.99	4.865627999999992	-26.684372000000007	49.50217019999998	-26.684372000000007
2009.245926	7.12	4.873777800000016	-26.54622219999998	49.64032000000001	-26.54622219999998
2009.273092	7.12	4.881927599999972	-26.538072400000026	49.648469799999965	-26.538072400000026
2009.300259	7.09	4.890077700000028	-26.559922299999972	49.62661990000002	-26.559922299999972
2009.327425	7.05	4.898227499999984	-26.591772500000015	49.59476969999997	-26.591772500000015
2009.354591	7.05	4.906377300000008	-26.583622699999992	49.6029195	-26.583622699999992
2009.381757	7.07	4.914527100000032	-26.555472899999966	49.63106930000002	-26.555472899999966
2009.408923	7.14	4.9226768999999875	-26.477323100000014	49.70921909999998	-26.477323100000014
2009.436089	7.2	4.930826700000011	-26.40917329999999	49.7773689	-26.40917329999999
2009.463256	7.28	4.9389768	-26.3210232	49.86551899999999	-26.3210232
2009.490422	7.41	4.947126600000024	-26.182873399999977	50.003668800000014	-26.182873399999977
2009.517588	7.69	4.955276399999979	-25.89472360000002	50.29181859999997	-25.89472360000002
2009.544754	8.11	4.963426200000003	-25.466573799999995	50.7199684	-25.466573799999995
2009.57192	8.52	4.971576000000027	-25.048423999999972	51.13811820000002	-25.048423999999972
2009.599086	8.84	4.979725799999983	-24.720274200000016	51.46626799999997	-24.720274200000016
2009.626252	9.1	4.987875600000007	-24.45212439999999	51.7344178	-24.45212439999999
2009.653419	9.39	4.996025699999995	-24.1539743	52.03256789999999	-24.1539743
2009.680585	9.78	5.004175500000019	-23.75582449999998	52.43071770000001	-23.75582449999998
2009.707751	10.24	5.012325299999975	-23.287674700000025	52.898867499999966	-23.287674700000025
2009.734917	10.72	5.020475099999999	-22.7995249	53.38701729999999	-22.7995249
2009.762083	11.24	5.028624900000023	-22.271375099999975	53.91516710000002	-22.271375099999975
2009.789249	11.79	5.036774699999978	-21.713225300000023	54.47331689999997	-21.713225300000023
2009.816415	12.28	5.044924500000001	-21.215075499999998	54.97146669999999	-21.215075499999998
2009.843582	12.53	5.053074599999991	-20.95692540000001	55.22961679999998	-20.95692540000001
2009.870748	12.42	5.061224400000015	-21.058775599999983	55.12776660000001	-21.058775599999983
